Name,Value,Timestamp,Step
"loss",0.17054802179336548,1685974837746,4549
"train_mae",0.47364747524261475,1685974837746,4549
"train_mse",0.3506464660167694,1685974837746,4549
"epoch",14,1685974837746,4549
"loss",0.15051725506782532,1685974839690,4599
"train_mae",0.44245821237564087,1685974839690,4599
"train_mse",0.3255275785923004,1685974839690,4599
"epoch",14,1685974839690,4599
"loss",0.17902246117591858,1685974841533,4649
"train_mae",0.4796105921268463,1685974841533,4649
"train_mse",0.45091527700424194,1685974841533,4649
"epoch",14,1685974841533,4649
"loss",0.2302679866552353,1685974843627,4699
"train_mae",0.5280020236968994,1685974843627,4699
"train_mse",0.5757877826690674,1685974843627,4699
"epoch",14,1685974843627,4699
"val_loss",0.2461768239736557,1685974846051,4739
"val_mae",0.5558314323425293,1685974846051,4739
"val_mse",0.5859334468841553,1685974846051,4739
"epoch",14,1685974846051,4739
"loss",0.16241051256656647,1685974847323,4749
"train_mae",0.4264072775840759,1685974847323,4749
"train_mse",0.3849363625049591,1685974847323,4749
"epoch",15,1685974847323,4749
"loss",0.19702890515327454,1685974849384,4799
"train_mae",0.47345083951950073,1685974849384,4799
"train_mse",0.4343557059764862,1685974849384,4799
"epoch",15,1685974849384,4799
"loss",0.13167956471443176,1685974851390,4849
"train_mae",0.3834091126918793,1685974851390,4849
"train_mse",0.26654109358787537,1685974851390,4849
"epoch",15,1685974851390,4849
"loss",0.23161521553993225,1685974853373,4899
"train_mae",0.5232470631599426,1685974853373,4899
"train_mse",0.5162391066551208,1685974853373,4899
"epoch",15,1685974853373,4899
"loss",0.16566190123558044,1685974855277,4949
"train_mae",0.43224212527275085,1685974855277,4949
"train_mse",0.36493822932243347,1685974855277,4949
"epoch",15,1685974855277,4949
"loss",0.23177951574325562,1685974857152,4999
"train_mae",0.5082474946975708,1685974857152,4999
"train_mse",0.541576087474823,1685974857152,4999
"epoch",15,1685974857152,4999
"loss",0.11425788700580597,1685974859060,5049
"train_mae",0.3641299605369568,1685974859060,5049
"train_mse",0.23243987560272217,1685974859060,5049
"epoch",15,1685974859060,5049
"val_loss",0.24705380201339722,1685974860044,5055
"val_mae",0.5546528100967407,1685974860044,5055
"val_mse",0.5768586993217468,1685974860044,5055
"epoch",15,1685974860044,5055
"loss",0.3765334188938141,1685974862819,5099
"train_mae",0.690362811088562,1685974862819,5099
"train_mse",1.0609418153762817,1685974862819,5099
"epoch",16,1685974862819,5099
"loss",0.17426173388957977,1685974864818,5149
"train_mae",0.4672798216342926,1685974864818,5149
"train_mse",0.3600206971168518,1685974864818,5149
"epoch",16,1685974864818,5149
"loss",0.2216661423444748,1685974866760,5199
"train_mae",0.5055205821990967,1685974866760,5199
"train_mse",0.5676635503768921,1685974866760,5199
"epoch",16,1685974866760,5199
"loss",0.1283668428659439,1685974868605,5249
"train_mae",0.36095765233039856,1685974868605,5249
"train_mse",0.2681387960910797,1685974868605,5249
"epoch",16,1685974868605,5249
"loss",0.09880250692367554,1685974870503,5299
"train_mae",0.3345226049423218,1685974870503,5299
